Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/8/2,Friday,LPW_to_HPM,33.0,155.0,188.0,10291.0,0.0032066854533087,-5.742517444369617
2019/8/3,Saturday,LPW_to_HPM,36.0,127.0,163.0,8556.0,0.0042075736325385,-5.470869131746203
2019/8/4,Sunday,LPW_to_HPM,23.0,111.0,134.0,7755.0,0.0029658284977433,-5.82059885968152
2019/8/5,Monday,LPW_to_HPM,23.0,134.0,157.0,9655.0,0.0023821853961677,-6.039736978933503
2019/8/6,Tuesday,LPW_to_HPM,31.0,130.0,161.0,9762.0,0.0031755787748412,-5.752265371961953
2019/8/7,Wednesday,LPW_to_HPM,26.0,125.0,151.0,9585.0,0.0027125717266562,-5.909858117458275
2019/8/8,Thursday,LPW_to_HPM,29.0,116.0,145.0,9860.0,0.0029411764705882,-5.828945617610219
2019/8/9,Friday,LPW_to_HPM,38.0,147.0,185.0,10544.0,0.0036039453717754,-5.625726097015908
2019/8/10,Saturday,LPW_to_HPM,35.0,135.0,170.0,9270.0,0.0037756202804746,-5.5791905970705
2019/8/11,Sunday,LPW_to_HPM,31.0,106.0,137.0,8910.0,0.0034792368125701,-5.660942315979722
2019/8/12,Monday,LPW_to_HPM,29.0,118.0,147.0,10454.0,0.0027740577769274,-5.887444129286426
2019/8/13,Tuesday,LPW_to_HPM,27.0,125.0,152.0,10917.0,0.0024732069249793,-6.002239620275977
2019/8/14,Wednesday,LPW_to_HPM,35.0,147.0,182.0,11505.0,0.0030421555845284,-5.795188940980074
2019/8/15,Thursday,LPW_to_HPM,36.0,139.0,175.0,11477.0,0.0031367081990067,-5.764581373224561
2019/8/16,Friday,LPW_to_HPM,23.0,146.0,169.0,11909.0,0.0019313124527668,-6.249555479838854
2019/8/17,Saturday,LPW_to_HPM,20.0,130.0,150.0,10417.0,0.001919938561966,-6.2554620924304665
2019/8/18,Sunday,LPW_to_HPM,30.0,121.0,151.0,9853.0,0.0030447579417436,-5.794333874660329
